263.jpg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	2.0	2.0	1.0	0.0	3.0	1.0	2.0	1.0	1.0	1.0	6.0	3.0	3.0	3.0	4.0	4.0	3.0	4.0	6.0	5.0	3.0	3.0	6.0	6.0	5.0	5.0	5.0	5.0	6.0	3.0	0.0	4.0	0.0	0.0	0.0	3.0	2.0	2.0	2.0	3.0	0.0	1.0	0.0	1.0	2.0	0.0	3.0	1.0	1.0	2.0
264.jpg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	1.0	1.0	2.0	1.0	3.0	0.0	0.0	2.0	1.0	2.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	2.0	2.0	2.0	4.0	0.0	2.0	5.0	4.0	5.0	5.0	5.0	5.0	3.0	3.0	5.0	4.0	4.0	5.0	3.0	2.0	6.0	5.0	6.0
265.jpg	1.0	0.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	6.0	1.0	4.0	3.0	3.0	4.0	6.0	6.0	4.0	3.0	4.0	3.0	6.0	4.0	1.0	7.0	2.0	5.0	2.0	7.0	2.0	4.0	1.0	1.0	4.0	3.0	5.0	3.0	4.0	6.0	3.0	4.0	5.0	3.0	7.0	1.0	3.0	1.0	1.0	3.0	6.0	4.0	1.0	4.0	4.0	2.0	4.0	6.0	6.0	2.0	6.0	4.0	4.0	5.0	2.0	5.0	4.0	4.0	5.0
266.jpg	6.0	3.0	3.0	5.0	5.0	6.0	2.0	4.0	5.0	4.0	5.0	3.0	6.0	7.0	4.0	4.0	4.0	6.0	5.0	4.0	7.0	3.0	4.0	3.0	2.0	7.0	2.0	5.0	5.0	1.0	6.0	4.0	3.0	1.0	3.0	6.0	2.0	6.0	4.0	3.0	7.0	3.0	2.0	2.0	2.0	6.0	3.0	6.0	3.0	3.0	7.0	3.0	4.0	2.0	1.0	6.0	1.0	6.0	1.0	5.0	6.0	2.0	4.0	3.0	3.0	6.0	2.0	4.0	4.0	3.0	7.0	0.0	4.0	4.0	2.0	5.0	4.0	4.0	3.0	4.0
267.jpg	5.0	3.0	4.0	5.0	5.0	2.0	5.0	4.0	6.0	3.0	3.0	6.0	4.0	4.0	3.0	3.0	3.0	6.0	4.0	6.0	6.0	2.0	4.0	5.0	4.0	4.0	5.0	5.0	0.0	5.0	3.0	3.0	4.0	5.0	6.0	7.0	1.0	4.0	5.0	3.0	6.0	1.0	5.0	6.0	2.0	6.0	1.0	6.0	4.0	4.0	7.0	1.0	3.0	5.0	4.0	7.0	1.0	4.0	3.0	3.0	5.0	5.0	4.0	4.0	3.0	6.0	5.0	4.0	2.0	2.0	6.0	3.0	1.0	4.0	4.0	5.0	4.0	4.0	6.0	3.0
268.jpg	1.0	4.0	3.0	3.0	4.0	2.0	2.0	1.0	2.0	1.0	3.0	1.0	4.0	1.0	2.0	3.0	2.0	1.0	4.0	2.0	1.0	6.0	4.0	2.0	2.0	3.0	3.0	4.0	4.0	4.0	6.0	1.0	4.0	5.0	5.0	4.0	3.0	6.0	6.0	4.0	7.0	0.0	1.0	1.0	0.0	7.0	2.0	5.0	6.0	2.0	6.0	2.0	3.0	5.0	4.0	3.0	3.0	4.0	6.0	4.0	3.0	2.0	4.0	4.0	4.0	3.0	3.0	5.0	4.0	4.0	2.0	5.0	6.0	6.0	4.0	2.0	4.0	4.0	3.0	4.0
269.jpg	7.0	3.0	5.0	4.0	2.0	5.0	1.0	1.0	3.0	4.0	7.0	1.0	5.0	1.0	2.0	7.0	1.0	4.0	2.0	2.0	6.0	1.0	5.0	3.0	5.0	7.0	2.0	2.0	3.0	4.0	6.0	5.0	3.0	3.0	4.0	4.0	2.0	3.0	5.0	3.0	3.0	4.0	4.0	4.0	6.0	3.0	4.0	6.0	5.0	6.0	2.0	3.0	6.0	6.0	6.0	2.0	3.0	6.0	6.0	5.0	1.0	4.0	4.0	6.0	5.0	5.0	5.0	5.0	5.0	4.0	1.0	3.0	7.0	3.0	4.0	4.0	4.0	4.0	5.0	5.0
27.jpg	6.0	1.0	4.0	4.0	1.0	5.0	0.0	7.0	2.0	2.0	3.0	2.0	4.0	4.0	2.0	3.0	1.0	0.0	7.0	1.0	5.0	2.0	6.0	6.0	4.0	1.0	3.0	5.0	6.0	7.0	3.0	3.0	4.0	7.0	3.0	0.0	3.0	3.0	7.0	2.0	3.0	4.0	4.0	5.0	2.0	3.0	5.0	6.0	5.0	4.0	4.0	4.0	6.0	3.0	5.0	6.0	0.0	6.0	4.0	1.0	2.0	1.0	3.0	1.0	1.0	3.0	5.0	4.0	6.0	2.0	4.0	3.0	6.0	4.0	2.0	4.0	2.0	6.0	4.0	1.0
270.jpg	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	5.0	7.0	6.0	4.0	3.0	4.0	7.0	4.0	3.0	2.0	4.0	6.0	5.0	2.0	2.0	4.0	5.0	4.0	2.0	1.0	4.0	5.0	4.0	6.0	1.0	4.0	5.0	5.0	6.0	1.0	3.0	6.0	5.0	3.0	2.0	1.0	4.0	5.0	3.0	2.0	5.0	2.0	4.0	4.0	2.0	5.0	5.0	5.0	4.0	1.0	4.0	5.0	6.0	3.0	2.0	4.0	3.0	6.0
271.jpg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	2.0	3.0	4.0	2.0	4.0	5.0	4.0	6.0	3.0	3.0	5.0	5.0	6.0	2.0	5.0	4.0	3.0	5.0	4.0	3.0	7.0	6.0	3.0	4.0	3.0	2.0	6.0	5.0	2.0	5.0	6.0	6.0	4.0	3.0	4.0	5.0	4.0	5.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	4.0	1.0	0.0	1.0	2.0	6.0	0.0
272.jpg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0	1.0	0.0	3.0	1.0	1.0	2.0	0.0	2.0	3.0	1.0	1.0	0.0	2.0	4.0	4.0	3.0	4.0	1.0	1.0	3.0	4.0	3.0	4.0	3.0	3.0	4.0	6.0	4.0	5.0	1.0	3.0	5.0	3.0	5.0	2.0	2.0	6.0	4.0	4.0	4.0	3.0	5.0	4.0	6.0	5.0	4.0	6.0	4.0	4.0	1.0	2.0	6.0	4.0	2.0	3.0	1.0	6.0	5.0	2.0	3.0	2.0	6.0	4.0	2.0	4.0	2.0
273.jpg	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	3.0	3.0	2.0	2.0	2.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	2.0	5.0	3.0	5.0	3.0	6.0	5.0	3.0	5.0	5.0	6.0	3.0	0.0	0.0	1.0	1.0	5.0	1.0	4.0	3.0	5.0	5.0	2.0	4.0	6.0	4.0	4.0	2.0	5.0	1.0	6.0	5.0	1.0	4.0	4.0	4.0	5.0	3.0	4.0	4.0	4.0	4.0	2.0	5.0	3.0	6.0	5.0	2.0	6.0	5.0	5.0	5.0	3.0	6.0	3.0	4.0
274.jpg	1.0	0.0	0.0	0.0	1.0	4.0	2.0	3.0	6.0	3.0	1.0	1.0	2.0	1.0	2.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	1.0	2.0	1.0	5.0	1.0	5.0	6.0	5.0	6.0	1.0	1.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	3.0	2.0	3.0	7.0	1.0	0.0	5.0	5.0	6.0	1.0	2.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	3.0	5.0	0.0	4.0	4.0	6.0	2.0	6.0	4.0	4.0	3.0
275.jpg	0.0	0.0	0.0	0.0	0.0	1.0	4.0	5.0	3.0	3.0	1.0	6.0	2.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	3.0	2.0	7.0	2.0	1.0	3.0	0.0	7.0	4.0	2.0	4.0	1.0	3.0	2.0	1.0	2.0	3.0	6.0	3.0	3.0	4.0	2.0	7.0	3.0	3.0	4.0	3.0	6.0	4.0	4.0	4.0	2.0	7.0	3.0	4.0	2.0	7.0	1.0	3.0	2.0	3.0	7.0	0.0	2.0	2.0	1.0	7.0	0.0	0.0	2.0	1.0	5.0	3.0	3.0	6.0	2.0
276.jpg	2.0	1.0	3.0	0.0	3.0	2.0	2.0	4.0	3.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	2.0	3.0	1.0	6.0	1.0	1.0	2.0	4.0	5.0	0.0	4.0	4.0	3.0	1.0	0.0	0.0	1.0	1.0	3.0	4.0	5.0	4.0	6.0	6.0	3.0	3.0	6.0	4.0	7.0	0.0	2.0	3.0	2.0	5.0	1.0	3.0	2.0	2.0	0.0	3.0	1.0	4.0	4.0	3.0	2.0	4.0	6.0	5.0	6.0	1.0	4.0	6.0	3.0	2.0	1.0	2.0	1.0	3.0
277.jpg	2.0	5.0	3.0	5.0	4.0	1.0	4.0	4.0	7.0	4.0	6.0	2.0	5.0	3.0	4.0	6.0	3.0	4.0	5.0	4.0	7.0	0.0	1.0	1.0	0.0	7.0	1.0	3.0	2.0	3.0	5.0	3.0	5.0	5.0	5.0	6.0	3.0	3.0	5.0	5.0	4.0	5.0	4.0	5.0	3.0	4.0	3.0	6.0	6.0	5.0	4.0	4.0	3.0	5.0	6.0	4.0	2.0	5.0	6.0	5.0	3.0	2.0	4.0	1.0	6.0	1.0	2.0	4.0	6.0	6.0	0.0	6.0	2.0	4.0	6.0	2.0	4.0	5.0	5.0	4.0
278.jpg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	4.0	1.0	5.0	3.0	2.0	0.0	2.0	2.0	3.0	3.0	4.0	2.0	2.0	4.0	4.0	4.0	2.0	5.0	4.0	2.0	3.0	5.0	6.0	6.0	3.0	3.0	3.0	5.0	4.0	5.0	5.0	3.0	5.0	4.0	1.0	6.0	3.0	4.0	4.0	1.0	6.0	3.0	1.0	4.0	1.0	2.0	2.0	3.0	5.0
279.jpg	1.0	2.0	2.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	3.0	1.0	3.0	1.0	1.0	1.0	3.0	5.0	6.0	3.0	5.0	1.0	4.0	4.0	4.0	4.0	3.0	4.0	3.0	6.0	6.0	2.0	5.0	6.0	6.0	4.0	3.0	5.0	3.0	5.0	6.0	1.0	6.0	5.0	4.0	6.0	3.0	4.0	4.0	5.0	4.0	3.0	3.0	6.0	3.0	3.0	1.0	3.0	4.0	5.0	2.0	1.0	3.0	2.0	4.0	1.0
28.jpg	0.0	1.0	3.0	3.0	2.0	0.0	1.0	2.0	3.0	2.0	2.0	2.0	5.0	3.0	4.0	4.0	1.0	3.0	3.0	7.0	1.0	3.0	5.0	7.0	6.0	2.0	3.0	4.0	6.0	6.0	1.0	2.0	6.0	5.0	7.0	4.0	2.0	6.0	2.0	4.0	3.0	5.0	4.0	6.0	3.0	1.0	6.0	2.0	4.0	4.0	2.0	3.0	2.0	5.0	3.0	2.0	2.0	4.0	4.0	4.0	0.0	3.0	2.0	3.0	5.0	0.0	5.0	0.0	1.0	4.0	1.0	4.0	4.0	1.0	5.0	0.0	3.0	4.0	5.0	6.0
280.jpg	1.0	2.0	1.0	3.0	1.0	0.0	3.0	1.0	2.0	1.0	0.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	3.0	3.0	2.0	2.0	1.0	2.0	4.0	2.0	2.0	4.0	3.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	4.0	4.0	4.0	5.0	2.0	3.0	3.0	3.0	1.0	2.0	4.0	5.0	5.0	4.0	1.0	2.0	4.0	3.0	5.0	1.0	3.0	5.0	5.0	6.0	1.0	4.0	5.0	5.0	5.0	2.0	2.0	6.0	6.0	6.0	1.0	5.0	6.0	3.0	6.0	1.0	6.0	5.0	4.0
281.jpg	2.0	2.0	5.0	5.0	5.0	3.0	2.0	4.0	2.0	5.0	1.0	2.0	5.0	5.0	2.0	0.0	1.0	2.0	3.0	1.0	1.0	2.0	2.0	4.0	2.0	1.0	3.0	4.0	3.0	4.0	0.0	3.0	5.0	1.0	2.0	1.0	2.0	2.0	4.0	4.0	4.0	2.0	3.0	4.0	4.0	5.0	2.0	6.0	6.0	6.0	6.0	1.0	5.0	5.0	4.0	5.0	2.0	4.0	4.0	6.0	1.0	5.0	5.0	2.0	4.0	0.0	7.0	4.0	3.0	5.0	0.0	5.0	3.0	1.0	5.0	0.0	5.0	1.0	1.0	1.0
282.jpg	2.0	1.0	6.0	5.0	7.0	4.0	4.0	3.0	2.0	7.0	4.0	3.0	5.0	5.0	7.0	2.0	3.0	6.0	6.0	7.0	3.0	1.0	4.0	6.0	7.0	1.0	4.0	4.0	3.0	5.0	0.0	5.0	2.0	1.0	3.0	2.0	4.0	4.0	5.0	7.0	5.0	2.0	6.0	4.0	6.0	4.0	4.0	4.0	6.0	5.0	1.0	4.0	5.0	4.0	6.0	3.0	2.0	6.0	6.0	5.0	3.0	2.0	5.0	4.0	7.0	5.0	1.0	5.0	3.0	7.0	1.0	2.0	2.0	5.0	7.0	3.0	2.0	6.0	5.0	7.0
283.jpg	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	1.0	1.0	1.0	3.0	7.0	4.0	5.0	0.0	3.0	2.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	2.0	5.0	3.0	3.0	7.0	3.0	5.0	2.0	3.0	3.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	5.0	5.0	2.0	7.0	0.0	5.0	6.0	3.0	5.0	2.0	5.0	4.0	4.0	1.0	6.0	3.0	6.0	4.0	6.0	2.0	5.0	6.0	4.0	6.0	2.0	5.0	6.0	4.0	3.0	5.0	4.0	4.0	4.0
284.jpg	0.0	6.0	3.0	2.0	1.0	0.0	7.0	5.0	5.0	2.0	1.0	6.0	1.0	4.0	3.0	0.0	3.0	0.0	1.0	2.0	4.0	4.0	4.0	6.0	2.0	3.0	5.0	5.0	3.0	3.0	2.0	5.0	6.0	6.0	3.0	1.0	3.0	4.0	5.0	3.0	7.0	0.0	5.0	7.0	2.0	6.0	1.0	4.0	6.0	4.0	6.0	1.0	6.0	5.0	3.0	6.0	1.0	4.0	4.0	2.0	6.0	3.0	5.0	4.0	5.0	5.0	4.0	4.0	5.0	4.0	4.0	5.0	1.0	6.0	5.0	4.0	3.0	5.0	6.0	5.0
285.jpg	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	1.0	0.0	2.0	1.0	4.0	1.0	0.0	1.0	0.0	0.0	0.0	5.0	4.0	2.0	5.0	3.0	3.0	6.0	5.0	5.0	2.0	4.0	6.0	4.0	5.0	2.0	4.0	3.0	3.0	4.0	4.0	3.0	3.0	5.0	3.0	6.0	4.0	2.0	5.0	4.0	7.0	4.0	2.0	6.0	4.0	7.0	4.0	3.0	5.0	6.0	5.0	1.0	5.0	4.0	4.0	5.0	1.0	4.0	5.0	4.0	7.0	3.0	5.0	4.0	3.0	6.0	2.0	6.0	4.0	6.0	4.0
286.jpg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	5.0	3.0	0.0	3.0	0.0	6.0	6.0	2.0	4.0	1.0	6.0	4.0	6.0	5.0	0.0	5.0	2.0	7.0	3.0	4.0	3.0	7.0	4.0	5.0	5.0	3.0	5.0	6.0	5.0	6.0	1.0	5.0	6.0	3.0	5.0	2.0	6.0	5.0	3.0	2.0	6.0	2.0	4.0	4.0	1.0	6.0	4.0	4.0	4.0	2.0	5.0	2.0	5.0	4.0	1.0	3.0	6.0	4.0	6.0
287.jpg	0.0	0.0	0.0	0.0	0.0	3.0	1.0	4.0	0.0	3.0	2.0	1.0	3.0	3.0	4.0	3.0	2.0	5.0	2.0	6.0	3.0	3.0	6.0	5.0	4.0	6.0	2.0	6.0	4.0	4.0	5.0	2.0	5.0	6.0	5.0	4.0	3.0	6.0	6.0	5.0	5.0	5.0	4.0	5.0	4.0	3.0	4.0	5.0	4.0	6.0	3.0	4.0	3.0	6.0	5.0	6.0	3.0	4.0	2.0	4.0	2.0	6.0	4.0	5.0	4.0	1.0	5.0	5.0	3.0	5.0	1.0	3.0	6.0	6.0	5.0	2.0	3.0	6.0	7.0	5.0
288.jpg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	5.0	4.0	3.0	3.0	4.0	4.0	4.0	4.0	2.0	5.0	3.0	3.0	4.0	2.0	4.0	4.0	5.0	5.0	7.0	0.0	5.0	3.0	2.0	7.0	1.0	4.0	4.0	3.0	6.0	1.0	6.0	6.0	4.0	6.0	2.0	7.0	5.0	4.0	2.0	5.0	5.0	6.0	5.0	1.0	4.0	6.0	5.0	5.0	3.0	5.0	6.0	2.0	5.0	1.0	6.0	3.0	5.0	6.0
289.jpg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	2.0	2.0	2.0	4.0	2.0	4.0	0.0	2.0	2.0	1.0	2.0	1.0	3.0	2.0	1.0	2.0	3.0	3.0	4.0	5.0	5.0	3.0	1.0	6.0	5.0	5.0	5.0	5.0	3.0	5.0	3.0	4.0	5.0	5.0	6.0	4.0	4.0	3.0	5.0	6.0	5.0	1.0	5.0	6.0	2.0	5.0	1.0	4.0	3.0	5.0	4.0	2.0	4.0	5.0	3.0	6.0	2.0	3.0	4.0	2.0	6.0	0.0	5.0	4.0	5.0	6.0
29.jpg	3.0	3.0	6.0	6.0	2.0	3.0	3.0	5.0	2.0	1.0	1.0	1.0	1.0	3.0	1.0	3.0	3.0	6.0	4.0	2.0	5.0	3.0	5.0	5.0	3.0	3.0	3.0	5.0	7.0	5.0	2.0	5.0	6.0	6.0	4.0	5.0	3.0	3.0	6.0	2.0	5.0	2.0	4.0	6.0	4.0	6.0	2.0	6.0	5.0	5.0	4.0	2.0	4.0	7.0	6.0	1.0	1.0	3.0	2.0	4.0	4.0	2.0	5.0	5.0	5.0	6.0	1.0	6.0	5.0	4.0	5.0	3.0	6.0	5.0	4.0	2.0	2.0	4.0	5.0	1.0
290.jpg	0.0	3.0	2.0	4.0	3.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	4.0	6.0	2.0	5.0	2.0	2.0	7.0	4.0	6.0	1.0	3.0	4.0	4.0	7.0	1.0	2.0	6.0	3.0	7.0	2.0	3.0	7.0	5.0	5.0	1.0	3.0	7.0	3.0	6.0	5.0	3.0	7.0	2.0	5.0	4.0	2.0	7.0	4.0	5.0	2.0	4.0	6.0	2.0	2.0	1.0	4.0	6.0	3.0	2.0	1.0	5.0	6.0	2.0	4.0	2.0	5.0	5.0	4.0	4.0
291.jpg	1.0	3.0	6.0	5.0	6.0	2.0	4.0	6.0	2.0	6.0	1.0	5.0	5.0	3.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	4.0	6.0	4.0	3.0	4.0	2.0	5.0	4.0	7.0	1.0	3.0	7.0	1.0	7.0	5.0	2.0	5.0	6.0	4.0	1.0	5.0	1.0	6.0	6.0	2.0	4.0	6.0	5.0	5.0	2.0	3.0	6.0	4.0	6.0	3.0	4.0	5.0	4.0	5.0	2.0	3.0	4.0	5.0	4.0	4.0	3.0	5.0	2.0	6.0	2.0	5.0	4.0	1.0	5.0	1.0	5.0	5.0	6.0	5.0
292.jpg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	2.0	3.0	3.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	5.0	5.0	4.0	2.0	3.0	2.0	5.0	2.0	1.0	2.0	5.0	0.0	4.0	1.0	3.0	7.0	0.0	1.0	1.0	0.0	7.0	0.0	1.0	0.0	1.0	5.0	1.0	4.0	3.0	4.0	4.0	4.0	3.0	4.0	4.0	5.0	5.0	4.0	4.0	4.0	4.0	5.0	2.0	6.0	4.0	6.0	2.0	4.0	4.0	4.0
293.jpg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	2.0	1.0	1.0	2.0	4.0	2.0	1.0	1.0	2.0	4.0	3.0	2.0	1.0	3.0	5.0	0.0	0.0	1.0	4.0	2.0	2.0	3.0	3.0	7.0	3.0	3.0	1.0	3.0	5.0	4.0	4.0	3.0	4.0	2.0	5.0	5.0	5.0	5.0	2.0	7.0	1.0	1.0	3.0	4.0	6.0	3.0	5.0	3.0	2.0	5.0	4.0	6.0	6.0	3.0	3.0	2.0	5.0	7.0
294.jpg	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	1.0	1.0	0.0	0.0	3.0	2.0	1.0	6.0	1.0	0.0	5.0	3.0	2.0	5.0	1.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	2.0	4.0	5.0	3.0	3.0	7.0	1.0	3.0	6.0	4.0	2.0	3.0	6.0	3.0	7.0	4.0	3.0	5.0	5.0	6.0	3.0	4.0	4.0	4.0	7.0	5.0	4.0	4.0	5.0	5.0
295.jpg	6.0	1.0	4.0	2.0	5.0	2.0	1.0	4.0	2.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	6.0	2.0	2.0	0.0	3.0	4.0	3.0	4.0	0.0	1.0	3.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	3.0	3.0	3.0	1.0	5.0	4.0	5.0	5.0	4.0	2.0	4.0	5.0	6.0	0.0	0.0	0.0	2.0	3.0	3.0	2.0	2.0	4.0	4.0	1.0	3.0	3.0	4.0	7.0	0.0	5.0	4.0	4.0	5.0	1.0	5.0	2.0	4.0	4.0
296.jpg	0.0	3.0	3.0	1.0	2.0	3.0	3.0	5.0	6.0	4.0	1.0	5.0	7.0	3.0	3.0	1.0	6.0	4.0	3.0	6.0	5.0	2.0	3.0	3.0	3.0	4.0	4.0	5.0	5.0	4.0	4.0	4.0	4.0	5.0	4.0	2.0	4.0	6.0	4.0	6.0	6.0	0.0	2.0	2.0	5.0	6.0	2.0	4.0	4.0	4.0	6.0	2.0	4.0	5.0	4.0	4.0	1.0	5.0	5.0	5.0	3.0	2.0	1.0	5.0	3.0	2.0	4.0	4.0	4.0	2.0	3.0	1.0	5.0	6.0	6.0	0.0	3.0	2.0	6.0	5.0
297.jpg	6.0	0.0	5.0	5.0	4.0	5.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	1.0	1.0	4.0	1.0	1.0	3.0	2.0	6.0	1.0	5.0	5.0	4.0	6.0	0.0	2.0	0.0	2.0	2.0	1.0	1.0	1.0	2.0	5.0	1.0	2.0	6.0	2.0	5.0	1.0	5.0	5.0	5.0	3.0	6.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	7.0	1.0	4.0	1.0	3.0	1.0	2.0	4.0	3.0	4.0	1.0	2.0	5.0	3.0	4.0	0.0	5.0	5.0	3.0	2.0	4.0	3.0	2.0	4.0	5.0
298.jpg	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	1.0	4.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	3.0	2.0	2.0	5.0	4.0	3.0	4.0	4.0	5.0	5.0	5.0	3.0	0.0	0.0	0.0	1.0	1.0	7.0	0.0	2.0	3.0	2.0	6.0	2.0	3.0	5.0	4.0	6.0	2.0	6.0	3.0	4.0	3.0	0.0	2.0	2.0	0.0	5.0	5.0	4.0	3.0	5.0	4.0	4.0	3.0	5.0	5.0	5.0	4.0	3.0	5.0	5.0	2.0	5.0	4.0	1.0	5.0
299.jpg	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	2.0	3.0	5.0	4.0	7.0	2.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	3.0	2.0	2.0	7.0	2.0	2.0	3.0	4.0	7.0	1.0	4.0	5.0	3.0	3.0	2.0	2.0	5.0	3.0	4.0	4.0	4.0	2.0	4.0	6.0	5.0	2.0	5.0	4.0	6.0	4.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0	2.0
3.jpg	7.0	0.0	0.0	1.0	1.0	5.0	1.0	2.0	2.0	1.0	7.0	1.0	3.0	4.0	2.0	7.0	0.0	4.0	1.0	2.0	7.0	1.0	4.0	2.0	2.0	6.0	1.0	4.0	2.0	3.0	7.0	0.0	3.0	4.0	2.0	7.0	0.0	4.0	2.0	4.0	5.0	1.0	4.0	3.0	2.0	5.0	0.0	4.0	2.0	2.0	6.0	1.0	6.0	5.0	3.0	7.0	1.0	3.0	3.0	3.0	4.0	1.0	2.0	3.0	1.0	5.0	3.0	3.0	2.0	2.0	6.0	3.0	4.0	3.0	3.0	6.0	2.0	5.0	5.0	3.0
30.jpg	1.0	2.0	4.0	6.0	7.0	3.0	4.0	4.0	5.0	6.0	1.0	5.0	5.0	4.0	6.0	1.0	4.0	6.0	2.0	7.0	3.0	4.0	3.0	5.0	6.0	1.0	5.0	6.0	5.0	5.0	3.0	3.0	7.0	4.0	6.0	1.0	3.0	5.0	4.0	7.0	5.0	2.0	4.0	6.0	5.0	4.0	4.0	3.0	6.0	5.0	4.0	4.0	4.0	5.0	6.0	4.0	4.0	4.0	6.0	5.0	6.0	0.0	3.0	5.0	5.0	6.0	2.0	6.0	2.0	4.0	6.0	4.0	5.0	4.0	2.0	6.0	2.0	6.0	5.0	4.0
